"","UserID","Gender","Casino_max_stakes","Casino_mean_bets","Casino_mean_Stakes","Casino_mean_Winnings","Casino_Recency_bet","Continent"
"4862",1388181,1,166.5,174,166.5,132.5,0,"Europe"
"4863",1388205,1,179.75,3.29,54.1,44.43,0,"Europe"
"4864",1388212,1,350,28,199.17,193.5,0,"Asia"
"4865",1388217,1,569.5,129,284.75,247.75,0,"Europe"
"4866",1388220,1,89,150.5,57.38,45.38,0,"Europe"
"4867",1388228,1,35,32.5,32.5,27.25,0,"Europe"
"4868",1388242,1,22,6.43,6.25,1.44,0,"Europe"
"4869",1388251,1,35,8,35,22,0,"Europe"
"4870",1388256,1,80.25,94,80.25,81.5,0,"Europe"
"4871",1388305,1,1605.26,136.97,313.66,253.41,41,"Europe"
"4872",1388320,1,491.56,129.62,216.24,178.58,92,"Europe"
"4873",1388321,1,410,27,410,260,0,"Europe"
"4874",1388361,1,1212,704,976,926,0,"Europe"
"4875",1388378,1,2956.25,992.69,1335.06,1309.06,0,"Europe"
"4876",1388381,1,70,10,70,70,0,"Europe"
"4877",1388387,1,8281,1.89,3223.11,3286.47,0,"Europe"
"4878",1388388,1,56,11.25,17.75,15.75,0,"Europe"
"4879",1388454,1,6.5,26,6.5,3.5,0,"Europe"
"4880",1388468,1,1,1,1,0,0,"Europe"
"4881",1388497,1,0,1,0,0,0,"Europe"
"4882",1388580,1,32,10.5,25.5,14,0,"Europe"
"4883",1388603,1,327,40,327,317.5,0,"Europe"
"4884",1388619,1,6075,2,3937.5,3693.75,0,"Americas"
"4885",1388625,1,4,4,4,2,0,"Asia"
"4886",1388652,1,142.19,34,30.66,30.45,0,"Europe"
"4887",1388672,1,363,33.67,60.3,58.12,0,"Europe"
"4888",1388713,0,592,16.82,119.55,102.09,0,"Europe"
"4889",1388760,1,6,6,6,8,0,"Europe"
"4890",1388761,1,1800,2.25,1090.5,715.62,0,"Asia"
"4891",1388778,1,5580,2,5580,5080,0,"Europe"
"4892",1388810,1,1453.45,579.2,1008.45,1006.1,199,"Europe"
"4893",1388815,1,56,19.29,19,14.64,0,"Asia"
"4894",1388821,0,2,1,2,0,0,"Europe"
"4895",1388837,1,1045,2.67,620,536,0,"Europe"
"4896",1388847,1,5,1,5,0,0,"Asia"
"4897",1388885,1,35891.25,410,18683.75,18337.75,210,"Europe"
"4898",1388890,1,8,7,8,5,0,"Europe"
"4899",1388895,1,7332.5,19.39,1705.31,1616.26,6,"Europe"
"4900",1388900,1,100.2,42,100.2,164.6,0,"Europe"
"4901",1388910,0,2,2,2,2,0,"Europe"
"4902",1388912,1,403.5,77.7,99.3,94.8,0,"Europe"
"4903",1388925,1,2,3,1,1,0,"Europe"
"4904",1388930,1,1279,6,752.5,737.5,0,"Europe"
"4905",1388934,1,29,3,27.25,15,0,"Europe"
"4906",1388951,1,731,122,731,700.5,219,"Europe"
"4907",1388982,1,15,3,15,10,0,"Europe"
"4908",1388989,1,1098,153.98,408.42,392.98,167,"Europe"
"4909",1389006,1,702.5,45.44,65.72,69.53,0,"Asia"
"4910",1389009,0,2524.5,678,2524.5,2289.5,0,"Europe"
"4911",1389029,1,878,222.04,240.86,236.99,0,"Europe"
"4912",1389061,1,2294.25,252.5,1222.62,1170.4,0,"Europe"
"4913",1389081,1,1038,84.72,160.62,149.04,0,"Europe"
"4914",1389091,1,1116,105.2,484,453.8,0,"Europe"
"4915",1389093,1,27.86,83.5,16.43,10.95,0,"Europe"
"4916",1389126,1,0,5,0,0,0,"Europe"
"4917",1389128,1,13791,347.17,6551.67,6448.55,8,"Europe"
"4918",1389141,1,70,4,70,80,0,"Europe"
"4919",1389168,1,95,19,95,70,0,"Europe"
"4920",1389175,1,52.5,35,44.23,42,0,"Europe"
"4921",1389178,1,23.66,26.86,6.7,6.81,0,"Europe"
"4922",1389180,1,93909,307.23,11473.51,11418.99,0,"Europe"
"4923",1389185,1,32.5,52,32.5,22.5,0,"Europe"
"4924",1389194,1,1328,58.83,365.83,338,0,"Europe"
"4925",1389209,1,4535.3,478.42,980.54,897.47,102,"Europe"
"4926",1389210,1,2630,408,1366.5,1297,0,"Europe"
"4927",1389218,1,15,1,9.5,8.5,0,"Europe"
"4928",1389219,1,71,4.75,33.5,26.38,0,"Europe"
"4929",1389234,1,280,3,280,10,0,"Europe"
"4930",1389264,1,70,9.5,70,20,167,"Europe"
"4931",1389282,1,35,9.5,12,6.67,0,"Europe"
"4932",1389289,1,53.5,8.75,20.5,22.38,0,"Europe"
"4933",1389314,1,2428,28.83,844.33,789.09,106,"Europe"
"4934",1389315,1,45,4,45,0,0,"Europe"
"4935",1389330,1,549,61,549,552,0,"Europe"
"4936",1389340,1,2147,211,2147,1887,0,"Europe"
"4937",1389357,1,29,12,18,13.5,0,"Europe"
"4938",1389375,1,0,6,0,0,0,"Europe"
"4939",1389410,1,1179.85,464.29,606.81,552.74,0,"Europe"
"4940",1389412,1,2935,31.27,1017.91,920.23,0,"Europe"
"4941",1389428,1,37,35,37,22,0,"Europe"
"4942",1389439,1,230,46,230,179,0,"Europe"
"4943",1389445,1,2214.05,125.67,808.35,891.47,0,"Europe"
"4944",1389448,1,3796.8,623.75,1552.34,1404.84,0,"Europe"
"4945",1389457,1,7.5,30,7.5,5.5,0,"Europe"
"4946",1389459,1,380.25,85,380.25,519.55,0,"Europe"
"4947",1389473,1,1476,48.8,496.8,547.2,0,"Europe"
"4948",1389474,1,4770,193.56,1893.94,1812.06,0,"Europe"
"4949",1389504,1,444.93,335,238.17,215.67,0,"Asia"
"4950",1389518,1,265,9,139.5,132.5,0,"Europe"
"4951",1389520,0,1,1,1,0,0,"Asia"
"4952",1389532,1,17749.35,583,6279.69,5890.86,0,"Europe"
"4953",1389533,1,8,1,8,5,0,"Europe"
"4954",1389552,0,60.75,8,60.75,43.25,0,"Europe"
"4955",1389558,1,59,17,33.5,15,0,"Asia"
"4956",1389569,1,161,25,86,71.25,0,"Europe"
"4957",1389572,1,80,2,80,40,0,"Europe"
"4958",1389620,1,1323,53.11,309,278.39,0,"Europe"
"4959",1389622,1,152.5,51,152.5,85.5,196,"Europe"
"4960",1389631,1,13,13,13,3,0,"Europe"
"4961",1389663,1,1348.2,5.64,425.57,410.25,0,"Europe"
"4962",1389664,1,4203.5,463,969.11,949.81,0,"Europe"
"4963",1389669,1,755,11.3,98.35,89.54,0,"Europe"
"4964",1389670,1,9,9,9,14,0,"Asia"
"4965",1389671,1,21,4.75,4.41,4.41,0,"Asia"
"4966",1389679,1,1426,5,1426,84,0,"Europe"
"4967",1389687,1,646,117.25,390.75,372,0,"Europe"
"4968",1389711,1,8,8,8,4,0,"Europe"
"4969",1389751,1,153,28,82.5,60.83,0,"Europe"
"4970",1389767,1,81,4,81,56.5,0,"Europe"
"4971",1389781,1,210,200,210,155,0,"Europe"
"4972",1389805,1,18260,44.24,1491.44,1421.71,51,"Europe"
"4973",1389849,1,2.86,9,2.18,2.87,191,"Europe"
"4974",1389861,0,466,55,466,386,0,"Europe"
"4975",1389874,1,219.5,19.25,136.75,134.38,156,"Europe"
"4976",1389883,1,87,16,87,60,0,"Europe"
"4977",1389884,0,79.5,44.67,44.17,40.5,0,"Asia"
"4978",1389894,1,30,3,30,10,0,"Europe"
"4979",1389907,1,411.6,383,411.6,361.68,0,"Europe"
"4980",1389910,1,20,20,20,20,0,"Asia"
"4981",1389913,1,107,1.25,78.69,72.62,0,"Europe"
"4982",1389926,1,805.37,84,767.12,724.63,186,"Europe"
"4983",1389932,1,35690,9.47,6497.55,6454.68,0,"Europe"
"4984",1389935,1,75,6.67,33.33,23.33,0,"Europe"
"4985",1389943,1,7.71,25,6.73,3.23,0,"Europe"
"4986",1389946,1,343.5,60.33,91.58,69.75,0,"Europe"
"4987",1389957,1,613,2.44,218.33,270.89,0,"Europe"
"4988",1389988,1,7.25,17,7.25,3.25,0,"Europe"
"4989",1390007,1,388,19.33,110.17,104.25,0,"Europe"
"4990",1390023,1,33,2,33,23.5,0,"Europe"
"4991",1390047,1,8.5,9,8.5,7.5,0,"Europe"
"4992",1390049,1,597,35.2,258.6,196.2,0,"Europe"
"4993",1390069,1,1460,25.73,228.33,201.12,0,"Europe"
"4994",1390070,1,38,10,38,20,0,"Europe"
"4995",1390082,1,11595.5,260.89,3773.55,3609.89,66,"Europe"
"4996",1390092,1,90.5,48.5,35.69,25.38,0,"Europe"
"4997",1390107,0,6154.4,780.8,2654.37,2495.14,0,"Europe"
"4998",1390110,1,4669.52,335.94,508.2,508.37,0,"Europe"
"4999",1390115,0,6235,3,4542.5,4140,0,"Asia"
"5000",1390121,1,35,4.5,19,10,0,"Europe"
"5001",1390125,1,3829,4,1594.62,1548.62,134,"Europe"
"5002",1390132,1,303,41,68,62.25,0,"Europe"
"5003",1390142,1,161.75,75,84.58,74.92,0,"Europe"
"5004",1390143,1,298,92.8,116.3,110.9,0,"Asia"
"5005",1390144,1,78.5,34.67,35.17,28.33,0,"Europe"
"5006",1390148,1,79,42,52.67,46.17,186,"Europe"
"5007",1390151,1,2266,1.5,1582,1400.34,0,"Europe"
"5008",1390216,1,211.75,20,211.75,181.75,12,"Europe"
"5009",1390218,1,258,4.83,54.25,31.08,0,"Europe"
"5010",1390251,1,77,48,74.02,54.52,0,"Europe"
"5011",1390348,1,2373.5,853.8,1530.58,1475.58,0,"Europe"
"5012",1390349,1,282,14.4,71.3,68.15,0,"Europe"
"5013",1390350,1,858,133.2,324.4,275.7,0,"Europe"
"5014",1390364,1,9.5,17.33,5.33,5.42,0,"Europe"
"5015",1390371,1,1729.5,215.27,357.32,339,0,"Europe"
"5016",1390374,1,0,1,0,0,0,"Europe"
"5017",1390384,1,4,1,1,0,0,"Europe"
"5018",1390410,1,1150,47.7,459.25,493.8,0,"Europe"
"5019",1390443,1,805,44.33,343.33,339.17,0,"Europe"
"5020",1390450,1,230.5,94,100.83,93.33,0,"Europe"
"5021",1390456,0,89,86,89,81.5,215,"Europe"
"5022",1390490,1,20969.64,345,2675.09,2468.95,50,"Europe"
"5023",1390537,1,111.42,470.6,51.65,40.44,57,"Europe"
"5024",1390548,1,0,1,0,0,0,"Europe"
"5025",1390566,1,1,1,1,0,0,"Asia"
"5026",1390574,0,5974.5,3.83,2541.83,2408.33,0,"Europe"
"5027",1390581,1,53,47,53,13,0,"Europe"
"5028",1390585,1,117,3,67.33,62.67,0,"Europe"
"5029",1390617,1,404.5,199.67,201.5,188.5,0,"Asia"
"5030",1390626,1,82,23,42.5,41,0,"Asia"
"5031",1390638,1,118,1.5,48.7,46.1,0,"Europe"
"5032",1390642,1,40,31,28.75,22.92,0,"Europe"
"5033",1390654,1,28182,234.92,3097.17,3086.26,1,"Europe"
"5034",1390681,0,30,1,30,0,0,"Europe"
"5035",1390690,1,49.5,25.5,27.25,16.75,0,"Europe"
"5036",1390696,0,26,26,26,21.5,0,"Europe"
"5037",1390703,0,4717,105.6,1146.67,1120.33,31,"Europe"
"5038",1390715,1,913.5,116,165.21,156.09,0,"Europe"
"5039",1390723,1,68360,159.44,18474.74,18621.65,3,"Europe"
"5040",1390743,0,110.78,7.06,41.86,28.59,138,"Europe"
"5041",1390770,1,20,5.5,10.5,0,0,"Europe"
"5042",1390796,1,35.7,128,35.7,16.7,0,"Europe"
"5043",1390814,1,760,124.33,138.67,127.39,0,"Europe"
"5044",1390816,1,355.5,2.89,111.18,113.98,0,"Europe"
"5045",1390860,1,108,26.2,41.2,38.1,0,"Europe"
"5046",1390863,1,1325,10.12,434.56,327.12,23,"Europe"
"5047",1390864,1,986,359,524.48,489.47,0,"Europe"
"5048",1390870,1,4875,2.69,1398.34,1185.03,0,"Europe"
"5049",1390894,1,3643,61.25,1239.5,1063.5,0,"Asia"
"5050",1390896,1,5,1,5,6.67,0,"Europe"
"5051",1390924,1,1413.5,269.67,626.23,469.57,0,"Europe"
"5052",1390948,0,128.5,129,128.5,104,0,"Asia"
"5053",1390954,1,11,9,11,6.5,0,"Europe"
"5054",1390968,0,278,20,205.12,205.12,0,"Europe"
"5055",1390970,1,37,37,37,23.5,0,"Europe"
"5056",1390977,1,14,14,14,4,0,"Europe"
"5057",1390982,1,6883.25,546.5,2676.06,2496.56,0,"Europe"
"5058",1391005,1,42,6.73,10.09,10.5,0,"Europe"
"5059",1391017,0,272,9.5,125.5,115.12,0,"Europe"
"5060",1391018,1,959.5,143.83,378.75,379.42,0,"Europe"
"5061",1391023,1,81,13.8,57.9,65.4,0,"Europe"
"5062",1391050,1,805,86.5,582.5,562.5,0,"Europe"
"5063",1391054,1,606.25,5.73,136.25,147.85,0,"Europe"
"5064",1391082,1,135,52,72.33,74.5,0,"Europe"
"5065",1391087,1,190,5.92,66.86,69.5,0,"Europe"
"5066",1391098,1,159,7,159,141.5,0,"Europe"
"5067",1391101,1,636,84,323,309,0,"Asia"
"5068",1391120,1,38,10.5,20.5,21,0,"Europe"
"5069",1391122,1,819,157.38,320.62,296,0,"Europe"
"5070",1391131,1,837,68.58,362.08,283.58,17,"Europe"
"5071",1391196,1,0,3,0,0,0,"Europe"
"5072",1391203,1,54.85,2,54.85,43.1,0,"Europe"
"5073",1391219,1,2334,3.19,308.72,307.47,0,"Europe"
"5074",1391228,1,113,4.5,56.5,30,0,"Europe"
"5075",1391241,1,151,2,101,121.75,0,"Europe"
"5076",1391244,1,33,29,33,18.5,0,"Asia"
"5077",1391249,1,1043.5,186,781.5,741.25,2,"Europe"
"5078",1391268,1,1204,60,252.87,227.62,0,"Europe"
"5079",1391280,1,74,30,37.5,28.33,0,"Europe"
"5080",1391330,1,101.75,76,44.5,49.75,0,"Europe"
"5081",1391349,1,3891,131.43,1165.14,1174.07,0,"Europe"
"5082",1391352,1,17.1,61,17.1,11.17,0,"Europe"
"5083",1391379,1,54,1.43,7.71,3.24,0,"Europe"
"5084",1391385,1,521,55.25,131.38,119,0,"Europe"
"5085",1391411,1,412,7,216,198,0,"Europe"
"5086",1391420,1,19494.75,429.14,3491.93,3316.48,1,"Europe"
"5087",1391453,1,925.19,163,925.19,752.19,0,"Asia"
"5088",1391461,1,17,18,17,19,0,"Asia"
"5089",1391465,1,150,56,76,67.5,0,"Asia"
"5090",1391473,1,2,1,2,0,0,"Europe"
"5091",1391478,1,190,8,175,150,0,"Europe"
"5092",1391499,1,46,12.5,27,27,0,"Europe"
"5093",1391503,1,90,3,90,80,0,"Europe"
"5094",1391505,1,111.9,268,111.9,88.9,0,"Europe"
"5095",1391519,1,5,4,5,3.5,0,"Europe"
"5096",1391536,1,52,25.83,22.69,14.52,0,"Europe"
"5097",1391545,1,500.68,344.5,250.34,251.2,0,"Europe"
"5098",1391549,1,0,1,0,0,0,"Europe"
"5099",1391550,1,1.84,47,1.84,0.52,0,"Europe"
"5100",1391556,1,0,2,0,0,0,"Europe"
"5101",1391558,1,942,56.4,222.61,194.52,0,"Europe"
"5102",1391561,1,24,19,24,18.5,0,"Asia"
"5103",1391575,1,1,4,1,0,0,"Europe"
"5104",1391613,1,129,148,58.62,53.5,0,"Europe"
"5105",1391619,1,158.5,7.33,52.83,44.5,0,"Europe"
"5106",1391632,1,45,8,45,15,0,"Europe"
"5107",1391664,1,1259,39.86,257.86,221.07,0,"Asia"
"5108",1391668,1,286.4,4.57,50.49,50.21,0,"Europe"
"5109",1391675,1,184.6,142,184.6,150.25,0,"Asia"
"5110",1391690,1,203.75,132,203.75,135.75,0,"Europe"
"5111",1391702,1,6,3,6,0,0,"Europe"
"5112",1391708,1,2927.5,194.5,983.5,932.91,0,"Europe"
"5113",1391719,1,4,4,4,6.5,0,"Europe"
"5114",1391736,1,220,49.5,141.5,114.25,0,"Europe"
"5115",1391740,1,9349,117.88,1303.43,1210.89,77,"Europe"
"5116",1391745,1,30.5,16.5,16.25,13.75,0,"Asia"
"5117",1391761,1,3803,6,3803,2805,0,"Europe"
"5118",1391783,1,164,36,164,130,0,"Europe"
"5119",1391788,1,11,11,11,8,0,"Europe"
"5120",1391797,1,130.5,30.5,37.62,29.38,0,"Europe"
"5121",1391800,1,4750,30.77,1206.46,868.77,0,"Europe"
"5122",1391803,1,316,106,193.75,163.12,0,"Europe"
"5123",1391806,1,129360,742,129360,128430,0,"Europe"
"5124",1391812,0,151.35,3,151.35,114.75,0,"Europe"
"5125",1391853,1,123720,4.84,12419.64,12530.74,0,"Europe"
"5126",1391856,1,64.5,91,64.5,44.5,0,"Europe"
"5127",1391860,1,1179,11,622.75,313.25,0,"Asia"
"5128",1391867,1,26786.66,555.12,6662.13,6438.39,0,"Europe"
"5129",1391899,1,867.5,278.33,237.62,214.12,0,"Europe"
"5130",1391908,0,766.89,377,766.89,736.95,0,"Europe"
"5131",1391973,1,72,18,72,47.5,0,"Europe"
"5132",1391994,1,928.53,185,928.53,898.61,0,"Europe"
"5133",1391997,1,325,32.5,185,225.25,0,"Europe"
"5134",1392014,1,9,3,5,0,0,"Asia"
"5135",1392026,1,1655.25,517,1655.25,1475.25,218,"Europe"
"5136",1392035,1,2358.45,121.06,323.9,306.82,1,"Europe"
"5137",1392061,1,2350.5,369,1608.17,1602.25,2,"Europe"
"5138",1392064,1,0,5,0,0,0,"Europe"
"5139",1392078,0,1664,95.5,747,734.17,0,"Europe"
"5140",1392082,1,41.75,8,19.52,15.3,0,"Europe"
"5141",1392090,1,18,30.67,10.67,7,0,"Europe"
"5142",1392107,1,181,43.17,70.5,68.5,0,"Asia"
"5143",1392108,1,144.25,91,62.29,49.46,0,"Europe"
"5144",1392111,1,1819,239.71,1046,959.14,163,"Europe"
"5145",1392136,0,269.3,111.43,127.55,111.27,0,"Europe"
"5146",1392141,1,0,1,0,0,0,"Europe"
"5147",1392145,1,142,19,107,82,0,"Europe"
"5148",1392155,0,367.65,77,367.65,337.65,0,"Europe"
"5149",1392162,1,524.5,73,476.75,421.25,31,"Europe"
"5150",1392164,1,0,1.33,0,0,0,"Asia"
"5151",1392171,1,170,151,170,184.5,0,"Europe"
"5152",1392172,1,22,6,22,10,0,"Europe"
"5153",1392173,1,20,7,20,20,0,"Europe"
"5154",1392181,1,915,18.28,217.61,200.69,2,"Europe"
"5155",1392188,1,235,22.86,78.71,75.38,0,"Asia"
"5156",1392198,1,1480.75,6,1396.37,1286.41,0,"Europe"
"5157",1392200,1,304.83,115,304.83,244.91,0,"Europe"
"5158",1392220,1,12,7,7.67,6,0,"Asia"
"5159",1392223,1,636.62,439.62,214.52,194.63,0,"Europe"
"5160",1392230,1,319.5,73.5,127.81,126.69,0,"Asia"
"5161",1392295,1,78,56,78,58,0,"Asia"
"5162",1392299,1,512.65,198.5,412.28,327,101,"Europe"
"5163",1392332,0,30,2,30,0,0,"Europe"
"5164",1392351,1,2,2,2,0,0,"Asia"
"5165",1392379,1,630,75.25,206.79,196.65,0,"Europe"
"5166",1392399,1,13.5,54,13.5,8.5,0,"Europe"
"5167",1392415,1,270,13.5,135.5,130.5,0,"Europe"
"5168",1392442,1,17,68,17,12,0,"Asia"
"5169",1392449,1,26,38,26,21,0,"Europe"
"5170",1392455,1,265,10.2,54.9,55.75,0,"Europe"
"5171",1392471,1,419,85,419,334,0,"Europe"
"5172",1392487,1,3383.5,22.55,901.54,852.28,9,"Europe"
"5173",1392490,1,427.66,216.33,288.64,253.67,0,"Europe"
"5174",1392495,1,12,2,12,2.5,0,"Europe"
"5175",1392499,1,2,5,2,1,0,"Europe"
"5176",1392523,1,117.5,84.5,77.5,61.5,0,"Europe"
"5177",1392531,1,1815,14,1815,1080,218,"Europe"
"5178",1392538,1,4127,207,3167.5,3144,0,"Europe"
"5179",1392548,1,296,136,232.5,212.5,0,"Europe"
"5180",1392588,0,1103.5,3,698.75,351.83,0,"Asia"
"5181",1392590,1,712,29.48,70.05,69.81,0,"Europe"
"5182",1392608,0,861,273,431,426,0,"Europe"
"5183",1392616,1,45,6,45,17.5,0,"Europe"
"5184",1392618,1,794.26,366,559.17,491.17,15,"Europe"
"5185",1392653,1,150,38,150,140,0,"Europe"
"5186",1392666,1,1887.5,417,535.75,530.25,0,"Europe"
"5187",1392668,1,126.8,42.5,71.4,60.9,0,"Europe"
"5188",1392703,1,26,26,26,21,0,"Europe"
"5189",1392707,1,42,5.75,22,14.75,0,"Europe"
"5190",1392708,1,3176,49.5,1503.25,1326.5,70,"Europe"
"5191",1392716,1,8385,205.54,1781.31,1707.65,0,"Asia"
"5192",1392731,1,392.2,3.5,155.02,143.91,0,"Europe"
"5193",1392770,1,2,5,2,0,0,"Europe"
"5194",1392779,1,6482.01,351.43,2406.43,2220.79,0,"Europe"
"5195",1392784,1,382,162,191,184.5,0,"Europe"
"5196",1392791,1,11452.1,5.14,2523.18,2312.24,0,"Europe"
"5197",1392821,1,21.75,32.75,10.88,8.31,0,"Europe"
"5198",1392828,1,472.31,60.1,154.53,166.61,1,"Europe"
"5199",1392831,0,287,36,85.17,85.83,0,"Europe"
"5200",1392838,1,110,2.3,35.02,24.98,0,"Europe"
"5201",1392855,0,226,250.5,138.5,116.25,206,"Europe"
"5202",1392873,1,51,39,51,32,0,"Europe"
"5203",1392885,1,180,104.5,116.5,105.5,0,"Europe"
"5204",1392886,1,1735,406,1735,1585,0,"Europe"
"5205",1392907,1,34.25,6.5,22.12,17.12,0,"Europe"
"5206",1392910,0,13,52,13,13,0,"Europe"
"5207",1392917,1,176.5,37.71,59.44,48.16,0,"Europe"
"5208",1392922,1,145,27,86.5,71,0,"Europe"
"5209",1392925,1,8301.5,499.75,2426.25,2245.88,0,"Asia"
"5210",1392926,1,9365.5,255.42,1002.5,969.14,0,"Europe"
"5211",1392938,1,160,57.6,54.39,44.7,0,"Europe"
"5212",1392941,1,945,28.91,228.09,227.18,0,"Europe"
"5213",1392954,0,29,23,29,19,0,"Asia"
"5214",1392960,1,105,1.67,45.5,38.83,0,"Europe"
"5215",1392962,1,30,23,30,20,0,"Europe"
"5216",1392963,1,337,2,337,237,0,"Europe"
"5217",1392984,1,951.75,69.64,238.52,214.57,0,"Europe"
"5218",1392985,1,158.25,18,95.32,76.17,188,"Europe"
"5219",1393006,1,45,4,45,0,0,"Europe"
"5220",1393028,1,6,6,6,0,0,"Europe"
"5221",1393040,1,286,6.43,122.12,110.81,0,"Europe"
"5222",1393057,1,346,190,251.75,217.75,0,"Europe"
"5223",1393098,0,1440,210.5,623.56,605.62,0,"Asia"
"5224",1393114,1,79,4,79,48.08,0,"Europe"
"5225",1393122,1,11.75,15.5,11.75,1.75,215,"Europe"
"5226",1393125,1,3140,73.75,692.63,586.04,2,"Europe"
"5227",1393131,0,3,3,3,2.5,0,"Europe"
"5228",1393136,1,55,22.2,23.7,21.51,0,"Asia"
"5229",1393138,1,6679,109.36,1982.16,1840.8,0,"Europe"
"5230",1393139,1,717,18.7,247.3,225.6,147,"Europe"
"5231",1393143,1,28,2,28,28.12,0,"Europe"
"5232",1393152,1,368,9,368,268.9,0,"Europe"
"5233",1393171,1,3,3,3,0,0,"Europe"
"5234",1393191,1,1418.5,86.96,208.2,209.07,0,"Europe"
"5235",1393192,1,63.75,119,34.2,28.5,0,"Asia"
"5236",1393205,1,5856.5,255.5,3027.25,2796,0,"Asia"
"5237",1393223,1,250,59,137.67,96.5,0,"Europe"
"5238",1393228,1,7.47,6,6.23,0.78,0,"Europe"
"5239",1393230,1,2850,42,2850,2612.5,2,"Europe"
"5240",1393261,1,23,13,23,3.5,0,"Europe"
"5241",1393275,1,142,142,142,146,0,"Europe"
"5242",1393283,1,232.15,327,232.15,172.15,21,"Europe"
"5243",1393288,1,191.62,165.33,73.84,65.2,0,"Europe"
"5244",1393296,1,10,10,10,0,0,"Europe"
"5245",1393298,0,20346,349.04,4628.94,4484.94,0,"Europe"
"5246",1393310,1,10,2,10,5,0,"Europe"
"5247",1393327,1,82,17,82,75,0,"Europe"
"5248",1393347,0,536.25,145,169.14,133.54,0,"Europe"
"5249",1393352,1,17,3,17,6,122,"Europe"
"5250",1393358,1,26,1,26,0,0,"Europe"
"5251",1393370,1,2,1,2,0,0,"Europe"
"5252",1393384,1,1291.5,43.33,253.25,167.5,0,"Europe"
"5253",1393386,1,3346,201.34,588.47,568.18,0,"Europe"
"5254",1393391,1,5,1,5,5,0,"Asia"
"5255",1393397,1,20,4,20,0,0,"Europe"
"5256",1393414,1,40,2.5,35,27.5,0,"Europe"
"5257",1393421,1,775,34.37,135.68,129.13,0,"Asia"
"5258",1393437,1,1855.5,143.14,382.57,358.36,0,"Asia"
"5259",1393444,1,32,4,32,12,0,"Europe"
"5260",1393492,1,4,4,4,2,0,"Europe"
"5261",1393503,1,6,24,6,1,0,"Europe"
"5262",1393543,1,124.5,66.67,76.25,64.58,0,"Europe"
"5263",1393563,1,265,7.67,124,113.33,0,"Europe"
"5264",1393567,1,2.5,10,2.5,0.5,0,"Asia"
"5265",1393632,1,329,2,48.88,43.44,0,"Europe"
"5266",1393633,1,1.25,1,1.25,0.5,0,"Europe"
"5267",1393635,0,142.75,219,142.75,112.75,0,"Europe"
"5268",1393645,1,304,304,304,286.5,0,"Europe"
"5269",1393649,1,3818,406.5,2751.25,3111.2,0,"Asia"
"5270",1393657,1,1907,39.93,600.64,529.46,144,"Europe"
"5271",1393660,1,5,1,5,0,0,"Europe"
"5272",1393669,1,105,6,105,85.5,0,"Europe"
"5273",1393706,1,1166,110,597.5,580.75,0,"Europe"
"5274",1393735,1,548,97,391,366,0,"Europe"
"5275",1393739,1,25.8,3.5,12.9,10.53,0,"Europe"
"5276",1393745,1,2821,125.57,888.71,796.93,0,"Europe"
"5277",1393769,1,92,38.33,52,36.67,0,"Europe"
"5278",1393771,1,10,1,10,0,0,"Europe"
"5279",1393790,1,62,27,45.67,37.5,0,"Europe"
"5280",1393794,1,665.5,85.33,333.33,313.5,112,"Europe"
"5281",1393801,1,14,3.5,8.5,0,0,"Europe"
"5282",1393814,1,1335.5,109.2,458.6,434.85,0,"Asia"
"5283",1393823,1,642.5,15,642.5,543,0,"Europe"
"5284",1393825,1,358,26.5,222,246,0,"Europe"
"5285",1393835,1,3,12,3,2,0,"Europe"
"5286",1393843,1,557,88.45,104.55,101.91,0,"Europe"
"5287",1393855,1,679,109.83,247.84,241.5,57,"Europe"
"5288",1393857,1,336.5,64.36,178.18,149.93,65,"Europe"
"5289",1393866,1,12,16.58,10.25,10,62,"Europe"
"5290",1393897,1,62.75,10,41.62,35.38,0,"Europe"
"5291",1393900,1,10826,141.78,2199,2201.67,0,"Europe"
"5292",1393942,1,1,1,1,0,0,"Europe"
"5293",1393953,1,255,6,255,220,0,"Europe"
"5294",1393956,1,2356,175,1874,1774,0,"Europe"
"5295",1393984,1,19,13,14,10.5,0,"Europe"
"5296",1394021,1,435.6,236,435.6,426.2,0,"Europe"
"5297",1394029,1,1450,176.53,410.85,399.97,0,"Europe"
"5298",1394052,1,58,67.5,51.65,33.4,0,"Europe"
"5299",1394056,1,21.5,22,21.5,16,0,"Europe"
"5300",1394060,0,703,514,528.75,509.25,0,"Europe"
"5301",1394091,1,229,12,141.33,148,0,"Europe"
"5302",1394113,1,9403,7,4438.75,4172.5,0,"Europe"
"5303",1394125,1,21765,255.35,3898.74,3808.5,8,"Europe"
"5304",1394147,0,99,4.67,29.6,28.19,0,"Europe"
"5305",1394188,0,66,3.5,33,23,0,"Asia"
"5306",1394189,1,650,32.5,350.5,219.5,0,"Asia"
"5307",1394196,1,256,14.67,115,101.33,0,"Europe"
"5308",1394206,1,48,35.6,28.6,21.7,203,"Europe"
"5309",1394220,1,1490.5,290.52,185.9,182.05,0,"Asia"
"5310",1394221,1,0,5,0,0,0,"Europe"
"5311",1394229,1,3,3,3,0,0,"Europe"
"5312",1394232,1,13.5,14,13.5,9.5,0,"Asia"
"5313",1394287,1,380.75,217,380.75,295.75,0,"Europe"
"5314",1394300,1,264,44.75,187.75,196.25,34,"Europe"
