"","UserID","Gender","max_stakes","mean_stakes","mean_bets","mean_winnings","LOS","Continent"
"6864",1394029,0,1450,410.85,176.53,399.97,59,"Europe"
"6865",1394052,0,58,51.65,67.5,34.03,86,"Europe"
"6866",1394056,0,129.37,129.37,104,100.87,218,"Europe"
"6867",1394060,0,703,528.75,514,509.25,208,"Europe"
"6868",1394068,0,1432.41,207.92,66.33,198.02,122,"Europe"
"6869",1394091,0,229,141.33,12,148,83,"Europe"
"6870",1394096,0,67.5,63.02,45,53.08,2,"Europe"
"6871",1394098,0,4,2,1.25,0,10,"Europe"
"6872",1394113,0,9403,4438.75,7,4172.5,47,"Europe"
"6873",1394115,0,67.17,66.3,55,59.69,211,"Europe"
"6874",1394125,0,21765,3898.74,255.35,3808.5,8,"Europe"
"6875",1394144,1,3.2,3.2,1,2.64,217,"Europe"
"6876",1394147,0,99,29.6,4.67,28.19,112,"Europe"
"6877",1394188,0,66,33,3.5,23,101,"Asia"
"6878",1394189,0,650,350.5,32.5,219.5,120,"Asia"
"6879",1394196,0,256,115,14.67,101.33,205,"Europe"
"6880",1394206,0,48,28.6,35.6,21.7,206,"Europe"
"6881",1394216,0,11.5,4.83,6.33,2.33,149,"Europe"
"6882",1394220,1,1490.5,185.9,290.52,182.05,184,"Asia"
"6883",1394221,0,1,1,5,0,217,"Europe"
"6884",1394229,0,3,3,3,0,78,"Europe"
"6885",1394232,0,13.5,13.5,14,9.5,209,"Asia"
"6886",1394247,0,137.36,49.24,29.78,38.08,202,"Asia"
"6887",1394283,0,68.35,21.08,15,21.28,58,"Asia"
"6888",1394287,0,2486,1074.25,433.75,919.31,110,"Europe"
"6889",1394300,0,264,187.75,44.75,196.25,36,"Europe"
"6890",1394304,0,594,217.67,29.67,240,207,"Europe"
"6891",1394305,0,9951.14,832.2,238.96,759.23,179,"Europe"
"6892",1394314,0,1010.25,140.36,98,120.41,213,"Europe"
"6893",1394358,0,5.5,5.5,6,1.95,166,"Europe"
"6894",1394362,0,142,63.67,52.33,54.67,101,"Europe"
"6895",1394370,0,2224,460.07,230.11,441.41,196,"Europe"
"6896",1394393,0,69.75,13.74,38,12.43,167,"Europe"
"6897",1394394,0,5.9,5.9,1,10.55,190,"Asia"
"6898",1394395,0,6459,2057.5,56.5,1750.38,173,"Europe"
"6899",1394396,0,232.29,232.29,185,182.35,218,"Europe"
"6900",1394407,0,554,343.75,6.5,307.38,84,"Europe"
"6901",1394413,0,1471.33,1149.77,1869,1006.77,217,"Asia"
"6902",1394416,0,242,55.67,48.39,53.03,213,"Europe"
"6903",1394419,0,1197.38,613.67,316.5,543.4,200,"Europe"
"6904",1394423,0,185.47,81.06,45,66.21,194,"Asia"
"6905",1394425,0,215.21,126.56,14,106.32,217,"Europe"
"6906",1394426,0,40.5,40.5,10,31,114,"Europe"
"6907",1394427,0,765,470.5,16,421.5,217,"Europe"
"6908",1394428,0,129.75,74.08,127.67,72.58,218,"Europe"
"6909",1394442,0,333.5,86.68,63.09,81.68,184,"Asia"
"6910",1394465,0,277.22,105.38,154.25,102.12,203,"Europe"
"6911",1394466,0,4,4,4,2,210,"Europe"
"6912",1394472,0,111.21,46.09,3.86,39.44,165,"Europe"
"6913",1394476,0,12.95,12.95,12,7.8,206,"Asia"
"6914",1394485,0,259,71.64,4,68.6,56,"Europe"
"6915",1394487,0,35,35,7,30,177,"Europe"
"6916",1394497,0,13198,2503.77,132.33,2551.11,166,"Europe"
"6917",1394509,0,13,13,13,9,217,"Europe"
"6918",1394515,0,91144.75,7098.74,759.36,7050.9,16,"Europe"
"6919",1394519,0,808.5,352.17,166,302.06,143,"Europe"
"6920",1394530,0,2041,1488.75,292,1452.75,201,"Europe"
"6921",1394532,0,4.95,2.87,2.67,0,17,"Europe"
"6922",1394535,0,1516,273.95,111.6,260.07,21,"Europe"
"6923",1394548,0,89.93,31.76,40,24.14,211,"Europe"
"6924",1394570,0,420,420,82,407.5,214,"Europe"
"6925",1394573,1,33734.75,6591.91,348.02,6446.52,210,"Europe"
"6926",1394579,0,46095,4440.48,329.82,4327.66,200,"Europe"
"6927",1394585,0,96,43,57.5,28,201,"Europe"
"6928",1394591,0,1003,541,38.5,474.89,105,"Europe"
"6929",1394595,0,1215,472.8,69.3,462.6,195,"Europe"
"6930",1394600,0,60.48,60.48,108,40.64,204,"Europe"
"6931",1394605,0,81.5,25.88,34,24.5,33,"Europe"
"6932",1394613,0,6794.75,1114.29,92.31,1027.75,1,"Europe"
"6933",1394626,0,225.9,225.9,130,165.96,218,"Europe"
"6934",1394637,0,265,133,24.33,116.5,60,"Europe"
"6935",1394639,0,280.52,116.72,274.88,114.21,3,"Europe"
"6936",1394642,0,5.68,5.68,11,3.1,184,"Europe"
"6937",1394649,0,20,20,20,7,216,"Europe"
"6938",1394653,0,317.5,131.25,60,126.92,209,"Europe"
"6939",1394661,0,185,131,89.5,112.5,205,"Europe"
"6940",1394662,0,1975.5,1354.12,157.25,1207.5,211,"Europe"
"6941",1394690,0,3944.5,900.37,28.4,863.55,61,"Europe"
"6942",1394709,1,153.75,59.42,55.33,54.18,207,"Europe"
"6943",1394725,1,51.2,18.97,1.79,15.97,2,"Europe"
"6944",1394726,0,6,6,6,8,25,"Europe"
"6945",1394745,0,3.5,3.5,6,3.5,84,"Europe"
"6946",1394769,0,1906,1085.67,96,1083.17,172,"Europe"
"6947",1394775,0,3498.5,500.67,215.17,485.42,102,"Europe"
"6948",1394777,0,1948.95,378.49,867.03,346.09,213,"Europe"
"6949",1394782,0,0,0,1,5,209,"Europe"
"6950",1394786,0,2385,864.5,11.88,813.27,148,"Europe"
"6951",1394793,0,274,115,107.5,112.75,215,"Europe"
"6952",1394804,0,18621,7116.45,1017.77,6544.71,191,"Europe"
"6953",1394806,0,104,77,47,64,217,"Europe"
"6954",1394817,0,560.25,560.25,245,413.25,14,"Europe"
"6955",1394821,0,3.5,3.5,7,1.5,90,"Europe"
"6956",1394834,1,6,4.2,1,3.47,200,"Europe"
"6957",1394836,0,4236.5,514.1,40,474.39,197,"Europe"
"6958",1394841,0,1116.3,276.57,284.5,266.02,180,"Europe"
"6959",1394843,1,1,0.31,1.75,0.25,183,"Europe"
"6960",1394844,0,176,176,161,150,217,"Europe"
"6961",1394852,0,98.25,98.25,174,68.25,212,"Europe"
"6962",1394887,0,2150,1679.4,449.2,1412.5,195,"Europe"
"6963",1394897,0,3082,531.74,183.06,504.85,82,"Europe"
"6964",1394912,0,135,125.88,78.5,135.88,181,"Europe"
"6965",1394914,0,1890,766.6,5.8,765.4,27,"Europe"
"6966",1394928,0,64.5,64.5,62,47.04,217,"Europe"
"6967",1394931,0,239.7,45.07,21.5,42.37,82,"Europe"
"6968",1394933,0,48,34.83,62.33,35.07,214,"Europe"
"6969",1394949,0,127.5,92.62,26.25,56.97,98,"Europe"
"6970",1394955,1,4.8,4,1,3.3,155,"Europe"
"6971",1394974,0,140.02,140.02,44,87.5,214,"Europe"
"6972",1394979,0,87.5,87.5,11,75.5,5,"Europe"
"6973",1394981,0,11.5,11.5,18,11.75,212,"Europe"
"6974",1394999,0,8,8,2,0,28,"Europe"
"6975",1395001,1,68,11.8,1.57,9.76,2,"Europe"
"6976",1395027,0,107.25,81.62,169.5,78.12,104,"Europe"
"6977",1395033,0,2013.5,849.6,392.4,807.2,207,"Europe"
"6978",1395046,0,535,135.84,80.83,131.93,166,"Europe"
"6979",1395049,0,1,1,1,0,169,"Asia"
"6980",1395054,0,0,0,3.67,0,202,"Europe"
"6981",1395057,1,98,18.91,28,14.63,211,"Europe"
"6982",1395069,0,1361.34,1361.34,490,1451.9,217,"Europe"
"6983",1395080,0,294.5,278.88,139.5,203.38,197,"Europe"
"6984",1395086,0,111,51.86,50.14,47.29,208,"Europe"
"6985",1395093,0,2161,2161,7,1569.92,89,"Asia"
"6986",1395099,0,1590.65,394.69,223.43,369.01,141,"Europe"
"6987",1395124,0,3491,1505,2,1276,214,"Europe"
"6988",1395139,0,1089,1089,369,789,217,"Europe"
"6989",1395154,0,241.5,195,46.5,176.25,32,"Europe"
"6990",1395162,0,2.36,2.36,1,0,185,"Asia"
"6991",1395189,0,773,272.1,86,219.08,214,"Europe"
"6992",1395196,0,24,24,6,1.95,217,"Europe"
"6993",1395214,0,653,177.64,7.5,175.14,190,"Europe"
"6994",1395216,0,65,52.5,9,49.5,189,"Europe"
"6995",1395248,0,280.06,200.03,79,175.95,217,"Europe"
"6996",1395259,0,58,33.5,7,31,81,"Europe"
"6997",1395277,0,2670,1511.25,195.5,1431.62,180,"Europe"
"6998",1395284,0,118,50.57,1.33,27.8,213,"Europe"
"6999",1395299,1,97.25,41.49,32.75,28.18,137,"Europe"
"7000",1395306,0,18.12,17.12,28.5,13.12,201,"Europe"
"7001",1395307,0,45196,4733.36,238.63,4580.95,159,"Europe"
"7002",1395327,0,576,315,36.25,255.38,29,"Europe"
"7003",1395361,0,26,26,2,13.5,217,"Europe"
"7004",1395365,0,302.5,76.6,40.4,71.3,199,"Europe"
"7005",1395367,0,1378.35,317.75,654.93,285.6,155,"Asia"
"7006",1395405,0,4.5,3.5,4.83,2.75,195,"Europe"
"7007",1395416,0,10,10,2,1.34,217,"Europe"
"7008",1395428,0,250,68.75,306.75,54.12,200,"Europe"
"7009",1395438,0,16674,2170.52,48.93,1968.06,112,"Europe"
"7010",1395459,0,0.5,0.5,1,0,45,"Europe"
"7011",1395463,0,4632.5,790.2,88.07,783.77,128,"Europe"
"7012",1395468,0,19099,3242.88,260.76,3216.41,199,"Europe"
"7013",1395469,1,3266,775.43,394.97,742.43,141,"Europe"
"7014",1395483,0,50,50,17,40,27,"Europe"
"7015",1395524,0,70,39.5,16.5,26,14,"Europe"
"7016",1395538,0,111,57.33,28.56,55.78,173,"Europe"
"7017",1395556,0,32.25,10.88,17.33,8.33,81,"Europe"
"7018",1395563,0,1423,364,23,357.21,117,"Europe"
"7019",1395568,0,1777,1341.5,513,1320.5,212,"Europe"
"7020",1395588,0,240.9,50.32,69.5,41.03,217,"Europe"
"7021",1395589,1,180.97,49.31,92,48.01,81,"Europe"
"7022",1395612,0,109.75,37.83,61.41,34.03,153,"Europe"
"7023",1395621,0,1662,246.54,49.38,232.92,159,"Asia"
"7024",1395622,1,267,68.41,61.09,64.32,176,"Europe"
"7025",1395634,0,10,10,12,5.25,198,"Europe"
"7026",1395647,0,11,8.5,2,11,42,"Europe"
"7027",1395650,0,98,98,4,64.5,208,"Europe"
"7028",1395657,0,133.9,32.31,23.1,25.05,24,"Europe"
"7029",1395724,1,109,66.5,57.33,59.92,192,"Europe"
"7030",1395725,0,79.5,32.17,32.33,25.33,143,"Europe"
"7031",1395782,0,750.5,750.5,111,722.5,216,"Asia"
"7032",1395809,0,125.5,125.5,297,116,217,"Europe"
"7033",1395819,1,135.61,49.22,76,43.47,18,"Europe"
"7034",1395825,0,180.5,100.22,4,93.25,215,"Europe"
"7035",1395827,0,10,10,2,0,215,"Europe"
"7036",1395829,0,9,9,10,0,217,"Europe"
"7037",1395839,0,90.5,42,35.67,30.67,129,"Asia"
"7038",1395849,0,219.67,151.04,43,74.99,3,"Asia"
"7039",1395852,0,0.5,0.5,1,0,215,"Europe"
"7040",1395909,1,1.6,0.74,1,0.62,9,"Europe"
"7041",1395911,0,2,2,4,0,112,"Europe"
"7042",1395923,0,135,73.75,21.75,79.5,22,"Europe"
"7043",1395951,0,624.32,275.65,230,262.13,81,"Europe"
"7044",1395955,0,748,297.53,151.27,295.17,86,"Europe"
"7045",1395970,0,0,0,5,0,26,"Europe"
"7046",1395978,0,28.22,15.34,11.8,7.24,170,"Europe"
"7047",1395988,0,88,45,1,41.75,146,"Europe"
"7048",1395997,0,57713,3745.63,295.9,3624.19,8,"Europe"
"7049",1396013,0,456.5,456.5,69,366.5,217,"Europe"
"7050",1396015,0,33,13.5,10.25,8,212,"Europe"
"7051",1396016,0,5,5,5,0,215,"Europe"
"7052",1396041,0,7869,4385.83,58.67,4311.35,197,"Europe"
"7053",1396049,1,667,354.12,209.75,346.12,213,"Europe"
"7054",1396061,0,0,0,5,0,209,"Europe"
"7055",1396090,0,80,80,10,90,203,"Europe"
"7056",1396100,0,872,321.57,123,290.14,124,"Europe"
"7057",1396144,0,460,280.5,35,243.25,49,"Europe"
"7058",1396159,0,6166.5,1122.18,7.86,1109.91,16,"Europe"
"7059",1396163,0,198,70.44,9.18,36.56,216,"Europe"
"7060",1396164,0,11762,1499.05,101.72,1492.79,48,"Europe"
"7061",1396181,0,7,7,7,4,199,"Europe"
"7062",1396196,0,266.25,266.25,261,258.75,211,"Europe"
"7063",1396201,0,404.97,404.97,124,450.37,216,"Asia"
"7064",1396211,0,70,70,11,36,210,"Europe"
"7065",1396228,0,172,151.5,105.5,123.75,196,"Europe"
"7066",1396258,0,43.07,22.34,26,16.52,213,"Europe"
"7067",1396266,0,857,363.75,366.25,345.44,215,"Europe"
"7068",1396275,0,4,4,3,9,215,"Europe"
"7069",1396305,0,409.58,409.58,175,385.95,86,"Europe"
"7070",1396318,1,168,168,42,138,217,"Europe"
"7071",1396330,0,4720,752.91,73,732.7,48,"Europe"
"7072",1396354,0,18.5,15.25,19,7.83,210,"Europe"
"7073",1396368,0,117,117,23,87,217,"Europe"
"7074",1396371,0,4053.23,1416.88,1199.41,1303.18,97,"Europe"
"7075",1396374,0,202.72,125.57,173.33,108.91,197,"Europe"
"7076",1396378,0,2,1.16,1.8,0.96,10,"Europe"
"7077",1396431,0,1,1,1,0,206,"Europe"
"7078",1396432,0,178,163.25,151,146,84,"Europe"
"7079",1396439,0,5473,664.61,11.06,639.61,30,"Europe"
"7080",1396444,0,252,131.33,13.67,126.5,101,"Europe"
"7081",1396446,0,441.05,165.52,214,114.58,146,"Europe"
"7082",1396490,0,425,119.88,28.54,112.85,161,"Europe"
"7083",1396498,0,1,1,1,0,175,"Europe"
"7084",1396513,1,95.5,35.05,38.45,30.26,187,"Europe"
"7085",1396528,0,674,287,43.5,237,207,"Europe"
"7086",1396538,0,4268,341.05,140.53,331.03,138,"Europe"
"7087",1396539,0,0.5,0.5,1,1,194,"Europe"
"7088",1396555,0,12,6.74,3.33,2.88,91,"Europe"
"7089",1396561,0,1,1,2,0,167,"Asia"
"7090",1396577,1,620.5,179.68,143.2,179.35,192,"Europe"
"7091",1396581,0,24,24,24,20.16,166,"Europe"
"7092",1396602,0,13134.38,2147.7,794.49,2125.33,32,"Europe"
"7093",1396608,0,159,107.33,96,88.7,161,"Europe"
"7094",1396625,0,1.86,1.23,2,1.23,83,"Asia"
"7095",1396631,0,75040,5388.3,33.3,5395.15,93,"Europe"
"7096",1396632,0,150,150,128,120,204,"Europe"
"7097",1396649,0,71.5,40.25,33.5,39.25,210,"Europe"
"7098",1396657,0,63,63,20,31.75,25,"Europe"
"7099",1396685,0,2868.25,961.92,5,912.58,208,"Europe"
"7100",1396708,0,31.07,31.07,121,21.34,217,"Europe"
"7101",1396721,1,4,3.6,1,2.97,209,"Europe"
"7102",1396742,0,4,4,8,3.25,62,"Europe"
"7103",1396776,0,6,6,2,0,36,"Europe"
"7104",1396795,1,2,2,1,1.65,201,"Europe"
"7105",1396824,0,1,1,1,1,37,"Europe"
"7106",1396826,0,770,253.3,37.57,249.64,9,"Europe"
"7107",1396832,0,54.75,14.81,3,8.61,193,"Europe"
"7108",1396847,0,68.26,28.21,17.75,23.84,19,"Asia"
"7109",1396858,0,25,25,5,0,217,"Europe"
"7110",1396876,1,0.6,0.6,1,0.5,196,"Europe"
"7111",1396878,0,211.77,211.77,3,136.46,217,"Europe"
"7112",1396881,0,145,108,94.67,107.67,211,"Europe"
"7113",1396892,1,1778.52,1778.52,121,1536.52,169,"Europe"
"7114",1396900,0,85.25,41,42.5,39.08,51,"Europe"
"7115",1396906,1,48,15.86,11.71,10.08,87,"Europe"
"7116",1396960,0,41,41,17,16,217,"Europe"
"7117",1397053,0,26,26,4,14,151,"Europe"
"7118",1397065,0,115,75.67,7,70.33,209,"Europe"
"7119",1397081,0,10412,1726.22,96.24,1709.42,18,"Asia"
"7120",1397102,0,590,124.67,3.33,120,190,"Europe"
"7121",1397154,0,126.5,126.5,63,98,182,"Europe"
"7122",1397166,0,580.5,449.5,158,440.75,217,"Europe"
"7123",1397202,0,5.5,5.5,6,0,169,"Europe"
"7124",1397209,0,21.14,5.33,6.2,4.31,58,"Europe"
"7125",1397211,0,36.5,21.38,11.25,21.38,191,"Europe"
"7126",1397212,0,6081.93,4124.98,579.75,3639.69,28,"Europe"
"7127",1397215,0,442.33,252.71,128.33,221.31,216,"Europe"
"7128",1397226,0,574,320.25,47.5,280.34,212,"Europe"
"7129",1397227,0,0.67,0.67,1,0,40,"Europe"
"7130",1397246,0,70,70,89,55,20,"Europe"
"7131",1397258,0,17624,1834.83,42.38,1735.28,154,"Europe"
"7132",1397260,0,331,184.56,20.75,109.25,202,"Europe"
"7133",1397263,0,1284.06,318.32,651.43,308.51,121,"Europe"
"7134",1397294,0,505.38,505.38,4,232.43,217,"Europe"
"7135",1397305,1,389.62,139.61,57.67,109.57,154,"Europe"
"7136",1397320,1,2039.5,695.5,115.5,680.38,208,"Europe"
"7137",1397325,0,106,46.94,88.5,35.69,63,"Europe"
"7138",1397335,0,10818.61,5060.5,843.22,4851.01,217,"Europe"
"7139",1397336,0,114,82.33,78.33,82.17,212,"Europe"
"7140",1397354,0,46.5,32.75,32,23.25,165,"Europe"
"7141",1397362,0,135.75,56.69,23,63.37,17,"Europe"
"7142",1397379,0,146,62.25,54.25,61,209,"Europe"
"7143",1397383,0,1329.83,254.51,62.33,237.92,126,"Europe"
"7144",1397387,0,22.5,11.56,13.5,13.06,213,"Europe"
"7145",1397402,0,410.5,210.25,385.5,173.88,205,"Europe"
"7146",1397403,1,0.5,0.5,5,0.41,205,"Europe"
"7147",1397408,0,400,225,21.5,152.5,215,"Europe"
"7148",1397422,0,30620,2516.08,135.38,2479.31,1,"Europe"
"7149",1397427,0,3153,1141.12,15,1077.36,215,"Europe"
"7150",1397431,1,0.3,0.3,1,0.25,114,"Europe"
"7151",1397441,0,1681,435.71,49.57,416.15,34,"Europe"
"7152",1397446,0,3,3,2,0,182,"Europe"
"7153",1397462,0,1913,1437.5,417,1450.58,2,"Europe"
"7154",1397485,0,18.5,8.67,15.33,6.87,209,"Europe"
"7155",1397496,0,140.5,39.12,38.75,36.62,101,"Europe"
"7156",1397500,0,4,4,4,1,72,"Asia"
"7157",1397518,0,450.5,111.9,202.6,105.35,200,"Asia"
"7158",1397543,1,241.95,65.89,53.86,56.54,132,"Europe"
"7159",1397544,0,71.5,71.5,51,62,71,"Europe"
"7160",1397557,0,82,82,81,72,215,"Europe"
"7161",1397562,1,3.2,1.05,1,0.87,42,"Asia"
"7162",1397578,0,15.5,4.45,5.83,2.47,91,"Europe"
"7163",1397592,0,710.5,115.26,129.26,108.74,182,"Europe"
"7164",1397599,0,1360,517.65,31.35,488.97,170,"Europe"
"7165",1397613,0,11.62,4.95,5.33,0.67,78,"Asia"
"7166",1397614,0,53,53,148,23,215,"Europe"
"7167",1397617,0,491,393.67,104.33,345.92,213,"Asia"
"7168",1397624,0,2233,273.01,66.67,269.7,123,"Europe"
"7169",1397628,0,143,107.5,73,62.5,217,"Europe"
"7170",1397656,0,23.75,23.75,78,19.75,109,"Europe"
"7171",1397670,0,34140,5556.26,205.67,5340.39,94,"Europe"
"7172",1397675,0,772,230.2,17.25,218,166,"Asia"
"7173",1397679,0,3,2.5,2.5,0.5,155,"Europe"
"7174",1397686,0,2,2,1,0,179,"Europe"
"7175",1397688,0,5527.98,1468.94,68.14,1191.82,23,"Europe"
"7176",1397690,0,145,78.75,1.75,54.5,210,"Europe"
"7177",1397691,1,1353.5,256.6,67.85,231.87,135,"Europe"
"7178",1397696,0,2072.5,532.7,116.96,478.4,95,"Europe"
"7179",1397711,0,1345,810.4,60.4,722.4,207,"Europe"
"7180",1397714,0,3604.05,3220.75,262.43,2854.06,216,"Europe"
"7181",1397715,0,5.75,5.75,23,3.75,212,"Asia"
"7182",1397722,0,339,109,58.57,110.5,134,"Europe"
"7183",1397731,0,430.75,238.04,96,189.93,34,"Asia"
"7184",1397738,0,4,4,8,0,205,"Europe"
"7185",1397742,0,1,1,1,0,208,"Europe"
"7186",1397753,0,1496,275.33,115.83,282.44,1,"Europe"
"7187",1397757,0,61,61,44,21,217,"Europe"
"7188",1397759,0,1502,531.79,94.76,508.57,35,"Europe"
"7189",1397762,0,2028.04,685.09,212.41,630.56,177,"Europe"
"7190",1397763,0,297.9,191.51,107.6,171.26,216,"Europe"
"7191",1397782,0,88.82,66.8,8.33,5.49,72,"Asia"
"7192",1397784,0,148,64.5,81.1,50,160,"Europe"
"7193",1397795,0,65,65,13,35,200,"Europe"
"7194",1397810,0,683,428.67,159.67,419.75,62,"Europe"
"7195",1397833,0,240.5,75.12,73.5,67.5,213,"Asia"
"7196",1397838,0,0,0,1,0,212,"Europe"
"7197",1397839,0,671,578.27,49.5,358.27,80,"Europe"
"7198",1397844,0,10,10,2,2.5,212,"Europe"
"7199",1397848,1,311.58,311.58,25,240.52,108,"Europe"
"7200",1397859,1,0.8,0.8,1,0.66,8,"Europe"
"7201",1397865,0,15,15,9,18,17,"Asia"
"7202",1397906,0,86,53.33,2.33,34,122,"Europe"
"7203",1397914,0,56,39,1.5,26.5,216,"Europe"
"7204",1397941,0,471,141.43,85.69,93.25,194,"Europe"
"7205",1397953,0,4183.5,1745.33,277.67,1630.33,24,"Europe"
"7206",1397955,0,141,141,129,115,217,"Europe"
"7207",1397959,0,12.5,6.5,9,6.45,202,"Europe"
"7208",1397960,0,14,14,12,10,197,"Europe"
"7209",1397964,0,1218.5,616.25,80,543.75,210,"Europe"
"7210",1397970,0,1562.32,252.37,114.24,249.62,182,"Europe"
"7211",1397975,0,338,338,103,319.5,194,"Europe"
"7212",1397980,0,122.5,41.53,31.83,33.64,39,"Europe"
"7213",1397991,0,15.67,15.67,8,0.67,14,"Europe"
"7214",1398001,0,8,8,4,0,216,"Europe"
"7215",1398011,1,83.2,34.4,2.25,28.38,168,"Europe"
"7216",1398012,1,962.5,245.39,64.82,203.43,216,"Europe"
"7217",1398016,0,175,175,8,75,217,"Europe"
"7218",1398018,0,55,38.5,63.5,31.3,8,"Europe"
"7219",1398026,0,3,3,3,0,13,"Europe"
"7220",1398031,0,83,33.75,15.75,29,183,"Europe"
"7221",1398045,0,16589,3439.72,200.27,3363.32,216,"Asia"
"7222",1398058,0,110.93,42.8,45.6,38.02,134,"Europe"
"7223",1398077,0,1407,310,14.83,300.83,148,"Europe"
"7224",1398085,0,231,231,40,176,212,"Europe"
"7225",1398087,1,247.94,247.94,189,223.03,213,"Europe"
"7226",1398089,0,65.5,41.5,60,29,209,"Europe"
"7227",1398105,1,319.5,26.78,49.58,24.8,32,"Europe"
"7228",1398112,0,25,25,3,15,194,"Europe"
"7229",1398116,1,1,1,1,0.82,213,"Asia"
"7230",1398124,0,26202,11009.07,198.87,10586.73,202,"Europe"
"7231",1398133,0,50.5,26.14,3,28.74,25,"Europe"
"7232",1398139,0,45,29,12,14,186,"Europe"
"7233",1398141,0,2809.5,658.88,167.75,611.65,194,"Europe"
"7234",1398156,0,160,28.06,29.12,24.38,147,"Asia"
"7235",1398171,1,0.8,0.8,1,0.66,15,"Europe"
"7236",1398190,0,18.8,18.8,10,7.8,211,"Asia"
"7237",1398192,0,100,100,23,60,217,"Europe"
"7238",1398201,0,636,219.8,136.8,189.54,211,"Europe"
"7239",1398211,0,46380,22279.67,1066.33,22060.67,215,"Europe"
"7240",1398221,0,58.5,58.5,35,45.75,215,"Europe"
"7241",1398222,1,13.2,3.4,3,2.81,5,"Europe"
"7242",1398223,0,248,180.5,180.5,166.5,210,"Europe"
"7243",1398239,0,120.73,63,50.87,51.35,108,"Asia"
"7244",1398258,0,24,16.1,35,8.7,212,"Europe"
"7245",1398267,0,35,16.83,10.17,13.17,216,"Europe"
"7246",1398280,0,79,34.91,36.55,32.32,217,"Europe"
"7247",1398283,0,317.5,171.17,48.33,114.5,184,"Europe"
"7248",1398284,0,548.63,105.89,36.33,100.43,19,"Europe"
"7249",1398291,0,212,139,84,129,216,"Europe"
"7250",1398301,0,1654,1127.25,2.5,777.25,123,"Americas"
"7251",1398303,0,1118.53,212.76,104.92,189.43,144,"Asia"
"7252",1398324,0,5,2.5,1,2.5,49,"Europe"
"7253",1398331,0,11.5,11.5,12,5.85,204,"Asia"
"7254",1398333,0,5,5,6,1,208,"Europe"
"7255",1398335,0,239,87,2,82.67,212,"Europe"
"7256",1398338,0,16048,3756.12,222.77,3708.35,185,"Europe"
"7257",1398345,0,6626,2207.27,23.02,2066.86,194,"Europe"
"7258",1398349,1,5423.5,743.43,136.83,728.16,162,"Europe"
"7259",1398351,0,97,50.67,11.14,48.58,187,"Europe"
"7260",1398357,0,18731,2025.54,83.39,1878.25,195,"Europe"
"7261",1398363,0,548,254.2,160.6,244.7,199,"Europe"
"7262",1398375,0,729,354.11,111.29,317.32,192,"Asia"
"7263",1398381,0,87.5,30.5,18.75,15.5,213,"Europe"
"7264",1398392,0,162,162,52,129,145,"Europe"
"7265",1398397,0,785.52,423.99,159,394,216,"Europe"
"7266",1398400,0,357.75,165.25,9,134.5,169,"Europe"
"7267",1398414,0,80,43,39.67,27.33,208,"Europe"
"7268",1398415,0,87.37,68.5,57,44.84,143,"Asia"
"7269",1398428,0,20.5,17.25,16.5,15.25,4,"Europe"
"7270",1398430,0,2.68,2.68,2,0,46,"Europe"
"7271",1398436,0,192,192,192,175.5,80,"Europe"
"7272",1398443,1,1004.5,712.19,97,462.64,214,"Europe"
"7273",1398448,0,15,15,3,0,217,"Europe"
"7274",1398462,0,2,2,2,0,98,"Europe"
"7275",1398476,0,493.9,268.45,7.5,238.62,211,"Europe"
"7276",1398491,0,269,91.75,5.4,86.75,125,"Europe"
"7277",1398495,0,377,129.35,66.45,121.95,13,"Europe"
"7278",1398498,0,1638.5,598.06,62.72,546.06,177,"Europe"
"7279",1398500,0,1452,538.75,5.5,540,210,"Europe"
"7280",1398520,0,160,160,34,130,212,"Asia"
"7281",1398524,0,172.5,166.25,37,131.25,215,"Europe"
"7282",1398533,0,2387,260.52,7.5,222.02,174,"Europe"
"7283",1398537,0,1685.7,900.13,113.83,839.17,211,"Europe"
"7284",1398547,0,22.85,22.85,22,12.87,117,"Europe"
"7285",1398548,0,130,130,4,80,217,"Europe"
"7286",1398565,0,775.5,360.17,33.34,267.92,131,"Europe"
"7287",1398566,1,108,103.49,49,74.49,162,"Europe"
"7288",1398568,0,151.13,78.56,576,68.31,138,"Europe"
"7289",1398572,0,94,72,59.5,67.25,215,"Asia"
"7290",1398583,0,80,80,22,58.06,159,"Europe"
"7291",1398597,0,50.65,50.65,34,14.65,216,"Europe"
"7292",1398600,0,0,0,5.67,0,52,"Europe"
"7293",1398609,0,124,108.5,19,90,183,"Europe"
"7294",1398619,0,50,30,6,25,209,"Europe"
"7295",1398623,0,22256.5,9353.8,1508.2,9161.9,206,"Europe"
"7296",1398638,0,139.5,104.75,1.5,90.25,204,"Europe"
"7297",1398640,0,7521,3483,33,3096.67,213,"Asia"
"7298",1398644,0,6.4,2.4,0.67,1.98,204,"Asia"
"7299",1398664,0,247.18,247.18,147,295.06,54,"Europe"
"7300",1398672,0,71,34.92,27.33,29.92,129,"Europe"
"7301",1398673,0,26.5,24.08,37.33,14.58,197,"Europe"
"7302",1398687,0,30577,5285.73,308.11,5246.72,210,"Europe"
"7303",1398690,1,6808.16,581.19,100.73,567.39,5,"Europe"
"7304",1398702,0,12005,6152.5,1.5,7242.5,123,"Americas"
"7305",1398716,1,20497.63,5258.26,1377.2,5137.53,1,"Europe"
"7306",1398717,0,3.5,3.5,10,3,216,"Asia"
